CUSTOMER_CDE,SNAPSHOT,SEGMENTATION,TOI_DP,TOI_LN,TOI_FEE,TOI_FX,TOI_TOTAL,ACTUAL_BAL_LCL_D0,AVG_AMT_LCL_D0,ACTUAL_BAL_LCL_CASA_D0,AVG_AMT_LCL_CASA_D0,ACTUAL_BAL_LCL_SAVING_D0,AVG_AMT_LCL_SAVING_D0,score
12591523,S9,SME,17894115.340938,1429302901.311429,317149404,41862900.0,1806209320.652367,4115860.92,459204812.117334,4010960.92,459099912.117334,104900.0,104900.0,50.103039
14598866,S9,MSME,10594791.174395,0.0,1573631,0.0,12168422.174395,509153152.0,461488922.066665,509153152.0,461488922.066665,,,66.084139
9475774,S9,SME,30813.014976,0.0,0,0.0,30813.014976,1277431.0,1273915.6,94234.0,94234.0,1183197.0,1179681.6,-120.111014
20125662,S9,MSME,41304.873363,0.0,693000,0.0,734304.873363,781092.0,882654.133333,781092.0,882654.133333,,,-101.474059
20141914,S9,NONE,240915.346266,0.0,3129000,0.0,3369915.346266,26875625.0,7681753.7,26875625.0,7681753.7,,,-22.136897
20160808,S9,NONE,735466.563207,0.0,373400,0.0,1108866.563207,380679.0,35335637.200001,380679.0,35335637.200001,,,-49.509757
20451172,S9,NONE,269717.46185,0.0,3097606,0.0,3367323.46185,3768334.6,3979093.846666,3768334.6,3979093.846666,,,-40.356975
20728267,S9,NONE,16261892.42972,0.0,5238546,0.0,21500438.42972,2141399971.0,1269039210.999997,2141399971.0,1269039210.999997,,,85.612623
14145095,S9,MSME,284419.325974,0.0,1652000,0.0,1936419.325974,2577223.0,2862498.100002,1577223.0,1862376.933335,1000000.0,1000121.166667,-45.670869
19002635,S9,MSME,23738810.410762,4411037.808126,3472410,0.0,31622258.218888,844467678.0,744707400.733335,844467678.0,744707400.733335,,,77.417787
18641337,S9,MSME,69510.749725,12123729.649333,7217120,0.0,19987325.779746,54678.0,102035.7,54678.0,102035.7,,,-72.511634
2606893,S9,MSME,3961522.379568,7044171.562428,3038438,1704597.6,15748729.541996,78110879.96,104194467.226665,78110879.96,104194467.226665,,,12.719935
12948523,S9,NONE,34528.916003,0.0,450000,0.0,484528.916003,1010660.0,1008646.433333,1010660.0,1008646.433333,,,-100.79821
9936951,S9,MSME,4242489.003198,0.0,750782,0.0,4993271.003198,17367565.0,17458577.833334,17367565.0,17458577.833334,,,-11.068297
5670088,S9,MSME,917100.939538,0.0,1159000,0.0,2076100.939538,133404.0,14040088.466667,133404.0,14040088.466667,,,-53.692412
5551120,S9,MSME,1060917.800661,72181413.698502,5261922,0.0,79236650.152129,9342656.0,40952710.5,9342656.0,40952710.5,,,-0.64426
5859916,S9,USME,31214983.171461,0.0,77311803,242262202.11,352570081.065978,95054497.22,278333094.144002,95054497.22,278333094.144002,,,61.328552
16373398,S9,MSME,910661.554199,0.0,2182276,8542856.05,11635793.604199,24252520.0,56017570.633335,24252520.0,56017570.633335,,,4.643823
16398296,S9,MSME,4839156.890929,0.0,4397155,0.0,9236311.890929,410054855.0,157201044.399999,410054855.0,157201044.399999,,,45.719301
16357871,S9,MSME,4219434.300593,0.0,4420180,11963109.1,20602723.400593,44361532.0,168447388.266666,44361532.0,168447388.266666,,,18.468091
15658601,S9,MSME,1397932.098844,67501882.08211,3760000,0.0,72659814.180954,23870482.0,23401224.900001,23870482.0,23401224.900001,,,0.895315
16246575,S9,NONE,945069.725356,0.0,1257000,0.0,2202069.725356,92174719.0,6693640.666667,92174719.0,6693640.666667,,,-10.668313
16531225,S9,SME,162305.475141,0.0,350000,0.0,512305.475141,5459447.0,5502010.066667,5459447.0,5502010.066667,,,-57.446508
16566311,S9,SME,2133720.322016,0.0,700000,0.0,2833720.322016,37386764.0,37435216.666667,36209167.0,36257619.666667,1177597.0,1177597.0,-15.243065
12559406,S9,MSME,88155.952959,0.0,651000,0.0,739155.952959,326736.0,1645805.500003,326736.0,1645805.500003,,,-99.825297
12636637,S9,MSME,1679897.191872,0.0,420000,0.0,2099897.191872,20830089.0,19390514.800001,20830089.0,19390514.800001,,,-15.056051
5032215,S9,MSME,808893.031823,0.0,1307426,139920.05,2256239.081823,27751973.0,31287406.733333,27751973.0,31287406.733333,,,-9.054282
4020590,S9,MSME,6176081.288419,0.0,3516120,0.0,9692201.288419,203712160.0,172180825.533332,203712160.0,172180825.533332,,,33.488377
5199691,S9,MSME,541989.650184,12987772.250501,5201364,0.0,19554502.393054,77609140.0,20207931.766666,77609140.0,20207931.766666,,,-1.312298
5201091,S9,DNL,45786882.850962,309018961.958101,15841400,0.0,370647244.809063,213919297.0,600291463.933335,213919297.0,600291463.933335,,,86.73213
5254282,S9,MSME,109638.595111,0.0,1136630,753.0,1247021.595111,1553422.0,1104800.7,1553422.0,1104800.7,,,-64.979504
5235008,S9,MSME,13415360.154717,0.0,7965000,0.0,21380360.154717,175509584.0,278164248.366666,174358839.0,277016922.466666,1150745.0,1147325.9,38.085786
5535923,S9,MSME,9122206.062129,0.0,2934000,0.0,12056206.062129,101208632.0,107278945.0,100068023.0,106139113.8,1140609.0,1139831.2,13.504099
20924433,S9,MSME,1560109.203113,0.0,2522374,3690000.0,7772483.203113,4368932.0,4409648.733334,4368932.0,4409648.733334,,,-23.414425
7635542,S9,MSME,1562751.208548,2872314.244618,3862000,0.0,8297065.453166,13375717.0,34996433.599999,13270817.0,34891533.599999,104900.0,104900.0,-2.067997
2768522,S9,MSME,167717.83546,0.0,718000,0.0,885717.83546,1291966.0,2293683.300001,1291966.0,2293683.300001,,,-83.227975
6197442,S9,MSME,4245911.843197,0.0,1074000,0.0,5319911.843197,15137962.0,48704378.399999,15137962.0,48704378.399999,,,-5.263623
6195393,S9,MSME,123502.661433,174235643.836104,19729482,0.0,195844894.474383,2367413.5,2904811.993333,2367413.5,2904811.993333,,,-22.582619
6003422,S9,SME,1142324.858399,0.0,1820000,0.0,2962324.858399,169068164.0,81272442.333335,169068164.0,81272442.333335,,,20.348348
8616545,S9,NONE,4471602.876332,0.0,783000,0.0,5254602.876332,65428413.0,65531006.533333,65428413.0,65531006.533333,,,-2.78175
20236361,S9,MSME,120946.305332,0.0,826000,0.0,946946.305332,214447.0,1997241.799999,214447.0,1997241.799999,,,-75.857586
20365339,S9,NONE,561400.251435,261809589.041102,7063000,0.0,269433989.292537,2707207.0,2797335.733334,2707207.0,2797335.733334,,,-27.566674
18027626,S9,SME,2668857.215522,0.0,2234355,0.0,4903212.215522,9237591.0,5110277.633334,9237591.0,5110277.633334,,,-23.210549
17652284,S9,MSME,283738.612334,0.0,693000,0.0,976738.612334,17526878.0,15283137.2,17526878.0,15283137.2,,,-30.382483
11508543,S9,SME,30352273.64957,137153955.608391,1680000,0.0,169186229.257961,1702850891.0,1003842595.866667,1702850891.0,1003842595.866667,,,84.333977
11513106,S9,MSME,25129145.891632,0.0,3873376,0.0,29002521.891632,300187337.0,1066756639.933333,300187337.0,1066756639.933333,,,70.605681
5406272,S9,SME,23114293.051418,0.0,10360424,0.0,33474717.051418,703359510.0,495549394.033334,703359510.0,495549394.033334,,,77.884846
5321002,S9,MSME,419137.383694,0.0,1274000,0.0,1693137.383694,10512718.0,21097947.133333,10512718.0,21097947.133333,,,-16.260756
6626814,S9,MSME,189201.17251,0.0,749144,0.0,938345.17251,11411646.0,1872649.133334,11411646.0,1872649.133334,,,-44.13879
5407987,S9,MSME,29034437.273073,0.0,1539091,0.0,30573528.273073,1311196616.0,799302039.366668,1311196616.0,799302039.366668,,,80.989318
5444718,S9,NONE,598029.886495,0.0,1423000,0.0,2021029.886495,28544215.0,28697973.899999,28544215.0,28697973.899999,,,-12.530582
5410949,S9,SME,192341.12227,0.0,2536000,0.0,2728341.12227,2101709.0,2276061.566667,2101709.0,2276061.566667,,,-42.926396
12548100,S9,MSME,30106.326064,0.0,100000,0.0,130106.326064,1022971.0,1031263.733333,1022971.0,1031263.733333,,,-118.1226
13512376,S9,NONE,95907.357317,0.0,483000,0.0,578907.357317,3244642.0,3301886.7,3244642.0,3301886.7,,,-57.794108
8845312,S9,MSME,6450765.814669,0.0,1169000,0.0,7619765.814669,326508638.0,201298344.500001,326508638.0,201298344.500001,,,54.343906
16804656,S9,MSME,1404785.219238,0.0,297000,0.0,1701785.219238,86597117.0,66423702.633332,86597117.0,66423702.633332,,,-3.192105
18430323,S9,SME,99256.906804,4864008.895865,623000,0.0,5586265.802669,3067340.0,2254877.433334,3067340.0,2254877.433334,,,-47.214758
16532705,S9,MSME,1458681.933964,0.0,18420039,13414488.44,33293209.373964,46528109.0,132241103.866666,46528109.0,132241103.866666,,,25.735327
13971012,S9,MSME,322620.253749,0.0,973000,0.0,1295620.253749,12346280.0,22821830.533335,12346280.0,22821830.533335,,,-18.686419
13952744,S9,MSME,1794396.967396,0.0,972000,0.0,2766396.967396,3760735.0,11849815.133335,3760735.0,11849815.133335,,,-25.545797
7215266,S9,MSME,4501154.355117,0.0,1403000,0.0,5904154.355117,47095426.0,200460031.899999,47095426.0,200460031.899999,,,12.807706
7317617,S9,MSME,1572231.734809,0.0,1047083,0.0,2619314.734809,61157754.0,59827934.233335,61157754.0,59827934.233335,,,-2.485963
8611543,S9,MSME,1006016.719732,0.0,4690000,0.0,5696016.719732,16402692.0,16745297.133333,16402692.0,16745297.133333,,,-5.445712
8650343,S9,MSME,8532387.580225,0.0,1054000,0.0,9586387.580225,238652032.0,216867546.100001,238652032.0,216867546.100001,,,40.831968
8620475,S9,MSME,810651.503852,0.0,912455,0.0,1723106.503852,64160.0,61473675.433333,64160.0,61473675.433333,,,-42.811529
13728881,S9,MSME,213993.125884,38070178.082158,1366000,0.0,40447837.649122,2319510.0,1697423.066667,1319510.0,697423.066667,1000000.0,1000000.0,-68.752656
13724630,S9,MSME,77618.954225,0.0,645000,0.0,722618.954225,4439859.0,4547297.466666,4439859.0,4547297.466666,,,-56.067623
12428313,S9,MSME,712647.031036,28333331.094561,560000,0.0,29800208.218848,63352396.0,21371414.499999,63352396.0,21371414.499999,,,-6.854498
18632305,S9,MSME,71779.87699,0.0,2525870,0.0,2597649.87699,1298308.62,1800067.290665,1298308.62,1800067.290665,,,-64.245623
18678433,S9,MSME,562313.334012,0.0,2350000,0.0,2912313.334012,1588571.0,74486668.833334,1588571.0,74486668.833334,,,-19.828598
19898359,S9,MSME,68218.020183,4622967.611174,250000,0.0,4941185.631357,85.0,1039531.533335,85.0,1039531.533335,,,-90.16436
18548425,S9,NONE,11686.994155,0.0,0,0.0,11686.994155,1081584.0,1078776.466667,,,1081584.0,1078776.466667,-100.022982
14366427,S9,MSME,674857.869816,0.0,1838455,0.0,2513312.869816,63506580.0,23797681.366667,63506580.0,23797681.366667,,,-5.899058
15194667,S9,MSME,360023.74361,0.0,1740000,0.0,2100023.74361,1395075.0,1528541.666666,82406.0,215872.666666,1312669.0,1312669.0,-91.461775
15193284,S9,MSME,4617720.010293,0.0,799000,0.0,5416720.010293,163214427.0,106079829.133333,163214427.0,106079829.133333,,,17.899757
18446560,S9,NONE,25587.956025,0.0,693000,0.0,718587.956025,607396.0,1494317.1,607396.0,1494317.1,,,-112.664222
14842679,S9,DNL,708437.282448,0.0,1246000,0.0,1954437.282448,12889569.0,12979999.833333,11777284.0,11867714.833333,1112285.0,1112285.0,-21.013645
20574032,S9,NONE,48868230.565732,0.0,86829582,422211396.96,557909209.525732,270674109.0,369867979.633334,270674109.0,369867979.633334,,,81.310097
19381001,S9,SME,63199.916921,14703835.616305,1218000,0.0,15985035.533226,596959.0,378085.933332,596959.0,378085.933332,,,-81.468628
2158861,S9,MSME,1007540.725816,5489843.472652,1144455,0.0,7641839.198468,52010234.0,39426834.833333,52010234.0,39426834.833333,,,-1.107605
3344575,S9,SME,12166833.410317,0.0,6279818,3700470.0,22147121.410317,349476819.0,516981836.800001,349476819.0,516981836.800001,,,76.164681
20282123,S9,MSME,4727.091898,0.0,443000,0.0,447727.091898,5753.0,194881.366666,5753.0,194881.366666,,,-114.253312
15075484,S9,NONE,6038.666088,0.0,0,0.0,6038.666088,1299595.0,1299595.0,,,1299595.0,1299595.0,-100.022982
373989,S9,MSME,138611523.502995,0.0,10423527,0.0,149035050.502995,858386573.0,1230631492.966666,851843630.0,1224088549.966666,6542943.0,6542943.0,83.760751
16609268,S9,MSME,81442.018236,0.0,534000,0.0,615442.018236,1091939.0,5320580.466668,7812.0,4238411.333336,1084127.0,1082169.133332,-89.570882
16639181,S9,MSME,306514.468597,0.0,20964745,10291083.25,31562342.718597,11297763.0,11388231.533333,11297763.0,11388231.533333,,,1.493712
16645451,S9,SME,392776.162757,0.0,743000,0.0,1135776.162757,2955698.0,17527556.333333,2955698.0,17527556.333333,,,-31.754556
20055954,S9,NONE,1980.832805,0.0,358000,0.0,359980.832805,66950.0,66950.0,66950.0,66950.0,,,-109.360578
17314043,S9,USME,5147668.17758,193175831.741622,610000,0.0,198933499.919202,434971.0,4660932.966667,434971.0,4660932.966667,,,-49.007695
19063828,S9,MSME,1325824.963337,0.0,746000,0.0,2071824.963337,67929786.0,65777533.533334,67929786.0,65777533.533334,,,-7.445353
19050887,S9,SME,10988603.127665,0.0,3351240,0.0,14339843.127665,7760088.0,612816710.033333,7760088.0,612816710.033333,,,39.402209
19049721,S9,MSME,474184.960458,0.0,629000,0.0,1103184.960458,5158609.0,22398936.033333,5158609.0,22398936.033333,,,-30.033243
11467066,S9,MSME,1177095.718244,0.0,2114000,0.0,3291095.718244,2071095.0,23584956.866667,974890.0,22488751.866667,1096205.0,1096205.0,-31.468641
19076513,S9,NONE,297224.315727,0.0,0,0.0,297224.315727,10638639.0,9975995.966666,10638639.0,9975995.966666,,,-36.467719
19063197,S9,MSME,190657.332607,0.0,595000,0.0,785657.332607,7489907.0,9239679.599999,7489907.0,9239679.599999,,,-42.165842
19091793,S9,MSME,6433725.701124,0.0,560000,0.0,6993725.701124,3705547.0,426473697.766667,3705547.0,426473697.766667,,,21.105833
19634274,S9,NONE,6651155.042927,0.0,1789568,0.0,8440723.042927,28416646.0,53096721.133334,28416646.0,53096721.133334,,,8.156184
20059620,S9,NONE,1829687.538486,0.0,1658584,8502000.0,11990271.538486,21145293.33,21238194.709335,21145293.33,21238194.709335,,,3.966104
20053153,S9,NONE,3306905.85697,0.0,0,0.0,3306905.85697,118771057.0,79348876.033334,118771057.0,79348876.033334,,,7.579751
20065055,S9,NONE,13415594.132194,0.0,0,0.0,13415594.132194,493522224.0,420265697.0,493522224.0,420265697.0,,,63.548796
20070733,S9,NONE,2402463.366049,0.0,98000,0.0,2500463.366049,135401438.0,84275170.433332,135401438.0,84275170.433332,,,10.834789
19659394,S9,NONE,10096463.917402,0.0,198000,0.0,10294463.917402,1433415.0,54259109.3,1433415.0,54259109.3,,,-30.548688
20049455,S9,NONE,7398189.633702,0.0,0,0.0,7398189.633702,184759914.0,195704975.600002,184759914.0,195704975.600002,,,39.092559
20000471,S9,SME,9015.875049,60758849.315272,1020000,0.0,61787865.190321,135643.0,135643.0,135643.0,135643.0,,,-93.17156
15951462,S9,MSME,12902.879459,0.0,0,0.0,12902.879459,1159702.0,1152980.2,,,1159702.0,1152980.2,-100.698831
17242355,S9,MSME,1632344.939188,0.0,1840288,0.0,3472632.939188,1518228.0,1518228.0,320884.0,320884.0,1197344.0,1197344.0,-85.119369
4391372,S9,SME,34666301.02532,224271506.84955,10097832,0.0,269035639.87487,543013510.0,535604779.433332,541839119.0,534430388.433332,1174391.0,1174391.0,78.753885
771207,S9,MSME,57346129.636386,773896477.167093,59939889,158142118.56,1049324614.363479,17033919.16,238714794.078667,15859528.16,237540403.078667,1174391.0,1174391.0,41.727048
14211496,S9,MSME,703671.52767,0.0,1043000,0.0,1746671.52767,2102532.0,18849974.633335,2102532.0,18849974.633335,,,-22.255098
14118933,S9,MSME,246602.555108,0.0,1525000,0.0,1771602.555108,1261134.0,1554004.4,1261134.0,1554004.4,,,-86.564743
16406363,S9,MSME,28932.491128,0.0,0,0.0,28932.491128,1159589.0,1159589.0,26043.0,26043.0,1133546.0,1133546.0,-120.792035
21028055,S9,MSME,615802.214803,0.0,229000,0.0,844802.214803,53558509.0,29700549.366666,53558509.0,29700549.366666,,,-22.247157
20682275,S9,NONE,4534379.910486,0.0,2112000,0.0,6646379.910486,100194216.0,138045447.233333,100194216.0,138045447.233333,,,12.552115
20880580,S9,NONE,536850.946573,0.0,647000,0.0,1183850.946573,38683882.0,34843153.466667,38683882.0,34843153.466667,,,-17.290865
20890982,S9,NONE,151857.083957,0.0,3418000,0.0,3569857.083957,6449746.0,6643258.2,6449746.0,6643258.2,,,-31.013638
21024427,S9,NONE,1740.617523,0.0,14000,0.0,15740.617523,29600.0,29600.0,29600.0,29600.0,,,-114.143107
20843780,S9,NONE,1578457.668868,0.0,298000,0.0,1876457.668868,55566442.0,40237484.133333,55566442.0,40237484.133333,,,-7.951503
14567626,S9,MSME,777274.219608,0.0,834000,0.0,1611274.219608,42064576.0,25507495.166667,42064576.0,25507495.166667,,,-14.387632
14588049,S9,SME,4003549.644794,60328424.657521,956000,0.0,65287974.302315,237496058.0,49459580.699999,237496058.0,49459580.699999,,,19.636263
14238693,S9,MSME,50411.685044,0.0,590000,0.0,640411.685044,83934.0,150667.333334,83934.0,150667.333334,,,-102.3873
16035809,S9,NONE,504512.395507,0.0,623000,0.0,1127512.395507,24941627.0,23025171.400001,24941627.0,23025171.400001,,,-20.480653
14186939,S9,MSME,14616914.960658,26082437.288012,2524400,0.0,43223752.24867,1100300170.0,984795955.333333,1100300170.0,984795955.333333,,,72.341314
322153,S9,MSME,6797874.12986,0.0,2510801,0.0,9308675.12986,188888938.0,223639339.066667,188888938.0,223639339.066667,,,42.202249
16488992,S9,MSME,3100184.47217,0.0,0,0.0,3100184.47217,66731347.0,77639729.033332,66731347.0,77639729.033332,,,2.650654
18898543,S9,MSME,5361111.656778,0.0,0,0.0,5361111.656778,83633507.0,165714834.166666,83633507.0,165714834.166666,,,8.665074
13680043,S9,SME,6009.430684,304383561.643716,10563744,0.0,314953315.0744,25268.0,25268.0,25268.0,25268.0,,,-80.573847
18896620,S9,MSME,1362454.206769,25857534.246528,495000,0.0,27714988.453297,1201830.0,1303366.566666,1201830.0,1303366.566666,,,-78.757496
4360983,S9,DNL,7900108.526308,0.0,36757100,0.0,44657208.526308,302905273.0,232627708.666667,302905273.0,232627708.666667,,,62.277345
4356523,S9,MSME,6847759.231101,0.0,4106260,0.0,10954019.231101,23155867.0,240903636.9,23155867.0,240903636.9,,,26.494595
18849548,S9,NONE,47080.754378,0.0,350000,0.0,397080.754378,1480194.0,1529472.2,1480194.0,1529472.2,,,-100.79821
6967672,S9,MSME,883630.899071,2945506.849319,1876000,0.0,5705137.74839,4318102.0,28046556.700001,4318102.0,28046556.700001,,,-19.026609
10157591,S9,MSME,13663.262744,0.0,0,0.0,13663.262744,1273307.0,1273307.0,36687.0,36687.0,1236620.0,1236620.0,-120.792035
15369144,S9,NONE,282762.67174,0.0,0,0.0,282762.67174,5520611.0,5520174.066667,5520611.0,5520174.066667,,,-52.429406
15415527,S9,NONE,1920531.295547,0.0,1102000,0.0,3022531.295547,1568753.0,149952775.500001,1568753.0,149952775.500001,,,-7.870123
18500443,S9,SME,1794143.024308,21636306.849327,1626200,0.0,25056649.873635,6955926.0,24161636.466667,6955926.0,24161636.466667,,,-12.373
16263016,S9,NONE,1296977.434842,0.0,1584000,0.0,2880977.434842,1867729.0,1969369.0,781419.0,883059.0,1086310.0,1086310.0,-53.733675
17615256,S9,MSME,96615949.483005,0.0,60000,0.0,96675949.483005,2694606548.0,2694528060.466667,987946973.0,987868485.466667,1706659575.0,1706659575.0,104.487136
2259845,S9,SME,924136.652402,0.0,420000,0.0,1344136.652402,33678388.0,33737307.433333,33678388.0,33737307.433333,,,-14.210533
1112347,S9,MSME,944783.929308,0.0,1700000,0.0,2644783.929308,55150112.0,46947005.633335,55150112.0,46947005.633335,,,-4.026135
18733824,S9,MSME,789437.838184,15635641.459392,2739550,0.0,19164629.297576,18970545.7,43257494.4,18970545.7,43257494.4,,,-4.235319
16328623,S9,MSME,11516177.407639,0.0,851000,0.0,12367177.407639,460618358.0,363625907.333333,460618358.0,363625907.333333,,,61.356454
16355775,S9,NONE,230772.958486,0.0,693000,0.0,923772.958486,44861944.0,44826689.466668,44861944.0,44826689.466668,,,-29.012576
16320476,S9,MSME,5852879.199893,3288495.548642,5373712,3460429.04,17975515.788535,186774240.0,146712506.299999,186774240.0,146712506.299999,,,37.495121
9144815,S9,MSME,120273.329844,0.0,350000,0.0,470273.329844,4010851.0,4053795.766667,4010851.0,4053795.766667,,,-58.127529
9133658,S9,MSME,172469.928194,14561788.996996,1260000,0.0,15994258.92519,2913101.0,3250114.433333,1913101.0,2250114.433333,1000000.0,1000000.0,-45.1727
20247946,S9,DNL,255406245.544789,0.0,0,0.0,255406245.544789,4120047244.0,10414249298.533335,4120047244.0,10414249298.533335,,,85.314428
5414918,S9,SME,60696.455599,0.0,500000,0.0,560696.455599,6155014.0,1514554.8,6155014.0,1514554.8,,,-75.692592
6230451,S9,SME,3414649.263554,64641849.315036,940455,0.0,68996953.57859,30469364.0,52683271.5,30469364.0,52683271.5,,,1.737499
18241300,S9,SME,2855931.257324,0.0,0,0.0,2855931.257324,50316703.0,50312881.766667,48093399.0,48089577.766667,2223304.0,2223304.0,-8.178463
13719114,S9,SME,185027.678305,9409688.516195,1943000,0.0,11537716.1945,2658156.0,5551650.733333,2658156.0,5551650.733333,,,-39.786279
11635804,S9,MSME,306223.3008,0.0,874000,0.0,1180223.3008,30267808.0,16147318.833333,30267808.0,16147318.833333,,,-28.18574
11658215,S9,MSME,308403.791282,0.0,650000,0.0,958403.791282,14724473.0,12787523.699998,14724473.0,12787523.699998,,,-31.289672
12550658,S9,MSME,2453600.834375,0.0,894000,0.0,3347600.834375,20729889.0,95615045.500001,20729889.0,95615045.500001,,,-3.421615
12101236,S9,MSME,1698966.730417,70427127.583533,2161800,0.0,74282690.391626,18898846.0,45942682.033334,18898846.0,45942682.033334,,,-2.53042
17724380,S9,MSME,2015388.479903,0.0,1204000,0.0,3219388.479903,85786871.0,55217832.033333,85786871.0,55217832.033333,,,3.837993
16842593,S9,MSME,10692854.751722,0.0,0,0.0,10692854.751722,292593820.0,267636764.900001,292593820.0,267636764.900001,,,38.41671
1673143,S9,NONE,1352937.493062,0.0,0,0.0,1352937.493062,218493.0,27078493.000001,218493.0,27078493.000001,,,-47.866539
11462610,S9,MSME,101836.036235,10449315.068441,979405,0.0,11530556.104676,1068675.0,4072081.5,1068675.0,4072081.5,,,-61.950258
13288317,S9,SME,4811768.011238,9790410.388218,1196000,0.0,15798178.399456,54106469.0,103721351.0,54106469.0,103721351.0,,,9.289138
20399052,S9,NONE,598893.922541,0.0,995000,0.0,1593893.922541,806967.0,914767.0,806967.0,914767.0,,,-83.227865
20567225,S9,NONE,3071610.525285,0.0,596000,0.0,3667610.525285,230232842.0,213841991.066667,230232842.0,213841991.066667,,,27.271836
19348941,S9,NONE,46238.731743,0.0,679000,0.0,725238.731743,1413010.0,1597756.7,1413010.0,1597756.7,,,-100.79821
5476210,S9,MSME,3830985.734416,0.0,1928740,0.0,5759725.734416,1334402.0,130939960.933333,1334402.0,130939960.933333,,,-29.558743
10224600,S9,DNL,7788739.608885,0.0,1273909,0.0,9062648.608885,200092841.0,525679917.8,200092841.0,525679917.8,,,60.53139
11871578,S9,MSME,44477545.245668,0.0,49789588,25297789.25,119564922.495668,1322816996.0,1404867709.733333,1322816996.0,1404867709.733333,,,99.127009
10386921,S9,NONE,73394.924241,0.0,525000,0.0,598394.924241,2322478.0,2389021.866667,2322478.0,2389021.866667,,,-57.794108
10506458,S9,SME,879807.33166,3990593.340187,1590300,0.0,6460700.671847,3949840.0,39661428.400001,3949840.0,39661428.400001,,,-16.472665
15252703,S9,SME,45701577.788862,86897700.743386,21751682,0.0,154350960.532248,29094099.0,77060418.966666,29094099.0,77060418.966666,,,33.002912
14907683,S9,MSME,11314.94956,0.0,0,0.0,11314.94956,1141298.0,1141298.0,,,1141298.0,1141298.0,-100.698831
13225662,S9,SME,60581250.297406,0.0,17139854,12593550.0,90314654.297406,1202721744.68,720155300.768669,1202721744.68,720155300.768669,,,99.653647
13218738,S9,MSME,657497.790535,0.0,750000,0.0,1407497.790535,50307234.0,57772336.266666,50307234.0,57772336.266666,,,-10.976305
13234167,S9,NONE,198106.423019,0.0,630000,0.0,828106.423019,6583342.0,6660913.233333,6583342.0,6660913.233333,,,-48.108343
13788711,S9,MSME,4267.860025,0.0,803000,0.0,807267.860025,40259.0,199392.333333,40259.0,199392.333333,,,-114.253312
13439135,S9,MSME,1777583.407569,0.0,378000,0.0,2155583.407569,157512186.0,75501456.199999,157512186.0,75501456.199999,,,13.912003
11441029,S9,SME,338117.149356,178246684.931319,3180000,0.0,181764802.080675,6158935.0,6160061.533333,72909.0,74035.533333,6086026.0,6086026.0,-29.501433
9322525,S9,MSME,48738195.826161,0.0,630000,0.0,49368195.826161,1741434667.0,1741237196.533334,1741434667.0,1741237196.533334,,,76.261633
19144675,S9,MSME,1315.562769,27879452.05478,0,0.0,27880767.617549,35108.0,35108.0,35108.0,35108.0,,,-93.127275
1684966,S9,MSME,1003622.456626,0.0,977000,0.0,1980622.456626,21593105.0,35576498.466666,21593105.0,35576498.466666,,,-9.1031
14564296,S9,MSME,14146.591721,0.0,1369727,0.0,1383873.591721,131782.0,1002872.733334,131782.0,1002872.733334,,,-102.105631
21009084,S9,SME,63338656.784873,0.0,4603922,0.0,67942578.784873,5300121235.0,6250661883.833333,5300121235.0,6250661883.833333,,,85.617795
21021855,S9,NONE,59315.130493,20158904.109578,2417182,0.0,22635401.240071,3163348.0,6033983.933334,3163348.0,6033983.933334,,,-29.404842
19686773,S9,MSME,227093.81924,0.0,15147779,9467462.7,24842335.51924,3081426.0,3223870.166666,3081426.0,3223870.166666,,,-20.37609
20243755,S9,USME,20287799.624184,171523698.583686,28827000,0.0,220638498.20787,455037.0,587477.0,455037.0,587477.0,,,-37.997744
20258657,S9,NONE,1592425.979471,0.0,800000,0.0,2392425.979471,96565020.0,51229450.5,96565020.0,51229450.5,,,-1.488617
19414471,S9,MSME,25104414.258512,0.0,36550091,53222857.79,114877363.048512,528346529.0,255797218.033331,528346529.0,255797218.033331,,,79.479981
20194600,S9,NONE,178840.639551,0.0,1681000,0.0,1859840.639551,229036.0,1177771.833335,229036.0,1177771.833335,,,-85.888894
20233712,S9,NONE,1303421.61012,0.0,293000,0.0,1596421.61012,11557410.0,11647858.233333,11557410.0,11647858.233333,,,-23.16217
20214322,S9,NONE,1431141.946882,0.0,753000,0.0,2184141.946882,227191.0,11694535.366666,227191.0,11694535.366666,,,-54.880966
20236924,S9,NONE,31814.109576,0.0,218000,0.0,249814.109576,915.0,915.0,915.0,915.0,,,-109.360578
20221065,S9,MSME,53367.227053,0.0,445000,0.0,498367.227053,1327373.0,1091790.999999,1327373.0,1091790.999999,,,-101.474059
20120250,S9,NONE,11209894.984634,0.0,176000,0.0,11385894.984634,88288492.0,226554020.533333,88288492.0,226554020.533333,,,25.953125
20060405,S9,NONE,29658823.634845,0.0,3081561,0.0,32740384.634845,846424936.0,1190201721.133334,846424936.0,1190201721.133334,,,80.201538
20119039,S9,NONE,371737.970499,0.0,693000,0.0,1064737.970499,3541500.0,10983433.766669,3541500.0,10983433.766669,,,-37.232173
20081170,S9,NONE,7927867.43498,0.0,267000,0.0,8194867.43498,57440762.0,52067998.0,57440762.0,52067998.0,,,6.633073
20104819,S9,NONE,762330.283627,0.0,1403000,0.0,2165330.283627,19133751.0,27137969.300001,19133751.0,27137969.300001,,,-11.602558
